chr1	LINC01409	803950	804222	803918	804222	+
chr1	LINC01409	803921	804222	803918	804222	+
chr1	LINC01409	809657	810065	809621	810065	+
chr1	LINC01409	803950	804222	803918	804222	+
chr1	LINC01409	803950	804222	803921	804222	+
chr1	LINC01409	803921	804222	803918	804222	+
chr1	LINC01409	807216	808378	804775	808378	+
chr1	LINC01128	850180	850351	850177	850351	+
chr1	LINC01128	850180	850351	850177	850351	+
chr1	SAMD11	939274	939460	939271	939460	+
chr1	KLHL17	963108	963253	963031	963253	+
chr1	PLEKHN1	971112	971208	971076	971208	+
chr1	AL390719.1	1065948	1066459	1065829	1066459	+
chr1	TTLL10	1174284	1174321	1174265	1174321	+
chr1	TTLL10	1174284	1174321	1174215	1174321	+
chr1	TTLL10	1174265	1174321	1174215	1174321	+
chr1	PUSL1	1309705	1309851	1309680	1309851	+
chr1	MRPL20-AS1	1400157	1400608	1399980	1400608	+
chr1	VWA1	1437321	1437484	1436926	1437484	+
chr1	VWA1	1436926	1437484	1436806	1437484	+
chr1	ATAD3A	1517310	1517775	1517166	1517775	+
chr1	MIB2	1623430	1623699	1623388	1623699	+
chr1	MIB2	1625557	1626754	1625545	1626754	+
chr1	MIB2	1626649	1626754	1625545	1626754	+
chr1	MIB2	1624990	1625185	1624964	1625185	+
chr1	MIB2	1626649	1626754	1626366	1626754	+
chr1	MIB2	1629132	1629311	1629033	1629311	+
chr1	MMP23B	1632782	1632913	1632709	1632913	+
chr1	MMP23B	1633187	1634099	1632980	1634099	+
chr1	GABRD	2029619	2030365	2029550	2030365	+
chr1	GABRD	2029590	2030365	2029550	2030365	+
chr1	GABRD	2028154	2028292	2028070	2028292	+
chr1	GABRD	2029619	2029762	2029590	2029762	+
chr1	PRKCZ	2145388	2145511	2145337	2145511	+
chr1	RER1	2402206	2402342	2402096	2402342	+
chr1	TNFRSF14	2561776	2561815	2561672	2561815	+
chr1	TNFRSF14	2561672	2563749	2561493	2563749	+
chr1	TNFRSF14	2561776	2563749	2561493	2563749	+
chr1	PRXL2B	2588953	2589040	2588921	2589040	+
chr1	PRXL2B	2588956	2589040	2588953	2589040	+
chr1	PRXL2B	2588389	2588745	2588335	2588745	+
chr1	PRXL2B	2588549	2588625	2588529	2588625	+
chr1	PRXL2B	2588953	2589040	2588921	2589040	+
chr1	PRXL2B	2588956	2589040	2588921	2589040	+
chr1	PRDM16	3385151	3385286	3385148	3385286	+
chr1	PRDM16	3414562	3414647	3414559	3414647	+
chr1	PRDM16	3433733	3438621	3433676	3438621	+
chr1	CCDC27	3763107	3763474	3762966	3763474	+
chr1	CCDC27	3756751	3756890	3756732	3756890	+
chr1	DFFB	3865811	3866000	3865761	3866000	+
chr1	DFFB	3865811	3866000	3865642	3866000	+
chr1	DFFB	3865761	3866000	3865642	3866000	+
chr1	DFFB	3865811	3866000	3865761	3866000	+
chr1	LINC01777	4423053	4423187	4422759	4423187	+
chr1	LINC01777	4422875	4423187	4422759	4423187	+
chr1	LINC01777	4417820	4418107	4417797	4418107	+
chr1	LINC01777	4423053	4423187	4422875	4423187	+
chr1	KCNAB2	6086157	6086371	6085739	6086371	+
chr1	RNF207	6211922	6212053	6211866	6212053	+
chr1	RNF207	6212230	6212416	6212217	6212416	+
chr1	LINC00337	6237813	6237848	6237469	6237848	+
chr1	ESPN	6440658	6440822	6440625	6440822	+
chr1	TAS1R1	6579295	6579755	6578652	6579755	+
chr1	ZBTB48	6587514	6587632	6587477	6587632	+
chr1	THAP3	6630290	6630353	6630287	6630353	+
chr1	THAP3	6628498	6628691	6627762	6628691	+
chr1	THAP3	6632390	6633051	6632369	6633051	+
chr1	LINC01672	6727080	6727444	6725936	6727444	+
chr1	LINC01672	6727432	6727612	6727080	6727612	+
