chr1	LINC01409	804775	804966	+
chr1	LINC01409	803566	803667	+
chr1	LINC01409	804775	804840	+
chr1	LINC01409	807216	807323	+
chr1	LINC01409	803566	803667	+
chr1	LINC01409	783110	783363	+
chr1	LINC01409	792881	793041	+
chr1	LINC01409	803566	803667	+
chr1	LINC01409	803566	803667	+
chr1	LINC01128	852670	852766	+
chr1	LINC01128	829002	829104	+
chr1	LINC01128	841199	844498	+
chr1	LINC01128	849483	849602	+
chr1	LINC01128	847653	847806	+
chr1	LINC01128	849483	849602	+
chr1	LINC01128	850180	850351	+
chr1	LINC01128	850180	850351	+
chr1	LINC01128	841199	841373	+
chr1	LINC01128	849483	849602	+
chr1	LINC01128	850177	850351	+
chr1	LINC01128	841199	841373	+
chr1	LINC01128	847653	847806	+
chr1	SAMD11	931038	931089	+
chr1	SAMD11	939274	939460	+
chr1	SAMD11	941143	941306	+
chr1	SAMD11	939274	939412	+
chr1	SAMD11	941143	941230	+
chr1	SAMD11	939271	939460	+
chr1	PLEKHN1	973185	973326	+
chr1	AGRN	1051031	1051043	+
chr1	AL390719.1	1061019	1061117	+
chr1	TTLL10	1196385	1196488	+
chr1	SCNN1D	1285570	1285664	+
chr1	PUSL1	1308914	1308972	+
chr1	CPTP	1326835	1327032	+
chr1	ATAD3C	1454344	1454500	+
chr1	ATAD3B	1487862	1487914	+
chr1	ATAD3B	1489691	1489811	+
chr1	ATAD3A	1520547	1520617	+
chr1	ATAD3A	1519491	1519571	+
chr1	ATAD3A	1527160	1527238	+
chr1	MIB2	1624990	1625185	+
chr1	MIB2	1625557	1625653	+
chr1	MIB2	1626649	1626754	+
chr1	MIB2	1629384	1629566	+
chr1	MIB2	1625545	1625653	+
chr1	MIB2	1624964	1625185	+
chr1	MIB2	1626366	1626754	+
chr1	MMP23B	1632980	1633120	+
chr1	CALML6	1915684	1915735	+
chr1	CALML6	1916440	1916615	+
chr1	GABRD	2029110	2029266	+
chr1	GABRD	2023796	2023890	+
chr1	GABRD	2029110	2029408	+
chr1	PRKCZ	2056483	2056573	+
chr1	PRKCZ	2146026	2146108	+
chr1	PRKCZ	2098346	2098555	+
chr1	PRKCZ	2145337	2145511	+
chr1	PRKCZ	2145388	2145511	+
chr1	PRKCZ	2181831	2181914	+
chr1	PRKCZ	2171552	2171645	+
chr1	AL590822.3	2317610	2317729	+
chr1	RER1	2399414	2399514	+
chr1	RER1	2395607	2395648	+
chr1	PLCH2	2497501	2497609	+
chr1	PLCH2	2503616	2503643	+
chr1	PRXL2B	2588549	2588625	+
chr1	PRXL2B	2588549	2588625	+
chr1	PRXL2B	2588529	2588625	+
chr1	PRXL2B	2588529	2588625	+
chr1	PRDM16	3431965	3432140	+
chr1	TPRG1L	3625712	3625889	+
chr1	TP73	3729999	3730148	+
chr1	TP73	3731462	3731556	+
chr1	TP73	3731462	3731556	+
chr1	TP73	3730926	3731065	+
chr1	TP73	3730926	3731065	+
chr1	DFFB	3873013	3873137	+
chr1	DFFB	3866283	3866398	+
chr1	DFFB	3860419	3860506	+
chr1	LINC01777	4423053	4423187	+
chr1	LINC01777	4423347	4423448	+
chr1	LINC01777	4422759	4423187	+
chr1	LINC01777	4422875	4423187	+
chr1	LINC01646	4572469	4572592	+
chr1	LINC01646	4575321	4575450	+
chr1	LINC01646	4582276	4582574	+
chr1	KCNAB2	6041830	6041872	+
chr1	KCNAB2	6040516	6040645	+
chr1	KCNAB2	6018634	6018835	+
chr1	KCNAB2	6051510	6051754	+
chr1	KCNAB2	5995862	5996084	+
chr1	KCNAB2	6085739	6085793	+
chr1	KCNAB2	6097516	6097555	+
chr1	KCNAB2	5995862	5996084	+
chr1	KCNAB2	6091262	6091307	+
chr1	KCNAB2	6073353	6073384	+
chr1	KCNAB2	6027355	6027459	+
chr1	KCNAB2	6085739	6085793	+
chr1	KCNAB2	6051510	6051754	+
chr1	KCNAB2	6095938	6096204	+
chr1	ESPN	6448892	6449091	+
chr1	ESPN	6450443	6450470	+
chr1	TAS1R1	6574630	6575392	+
chr1	ZBTB48	6580540	6581299	+
chr1	THAP3	6628498	6628691	+
chr1	THAP3	6629642	6629724	+
chr1	LINC01672	6727432	6727612	+
chr1	LINC01672	6727432	6727612	+
chr1	CAMTA1	6820180	6820250	+
chr1	CAMTA1	7755637	7755668	+
chr1	CAMTA1	6871756	6871840	+
chr1	CAMTA1	6806982	6807088	+
chr1	CAMTA1	6820180	6820250	+
chr1	CAMTA1	6886239	6886346	+
chr1	CAMTA1	6886239	6886346	+
chr1	CAMTA1	7749770	7749791	+
chr1	PER3	7808892	7808998	+
chr1	PER3	7787197	7787246	+
chr1	PARK7	7969344	7969404	+
chr1	PARK7	7969084	7969148	+
chr1	LINC01714	8214624	8214678	+
chr1	CA6	8949262	8949442	+
chr1	CA6	8957136	8957285	+
chr1	LNCTAM34A	9191039	9191124	+
chr1	LNCTAM34A	9187535	9187789	+
chr1	TMEM201	9609839	9609911	+
chr1	TMEM201	9611014	9611073	+
chr1	RBP7	10004092	10004307	+
